item_topic,source_topic,age_segment,dt,Others,Top and Other,record_id,visits
Искусство,Спорт,26-30,9/24/2019 6:30:00 PM,Others,Другие,1049958,1
История,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1050051,2
История,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1050150,1
История,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1050246,3
История,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1050315,1
История,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1050404,2
История,История,26-30,9/24/2019 6:30:00 PM,Others,История,1050469,2
История,Кино,26-30,9/24/2019 6:30:00 PM,Others,Кино,1050532,2
История,Одежда,26-30,9/24/2019 6:30:00 PM,Others,Одежда,1050637,1
История,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1050690,2
История,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1050865,2
История,Сад и дача,26-30,9/24/2019 6:30:00 PM,Others,Сад и дача,1051058,1
История,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1051156,2
Красота,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1051451,1
Красота,Еда,26-30,9/24/2019 6:30:00 PM,Others,Другие,1051512,1
Красота,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1051563,1
Красота,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1051626,3
Красота,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1051964,1
Красота,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1052114,4
Красота,Ремонт,26-30,9/24/2019 6:30:00 PM,Others,Другие,1052173,1
Красота,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1052221,1
Красота,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1052391,3
Культура,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1052666,1
Культура,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1052778,2
Культура,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1052896,2
Культура,История,26-30,9/24/2019 6:30:00 PM,Others,История,1052963,2
Культура,Музыка,26-30,9/24/2019 6:30:00 PM,Others,Другие,1053091,1
Культура,Политика,26-30,9/24/2019 6:30:00 PM,Others,Политика,1053231,1
Культура,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1053311,1
Культура,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1053408,2
Культура,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1053547,2
Наука,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1053768,1
Наука,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1053978,1
Наука,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1054156,2
Наука,История,26-30,9/24/2019 6:30:00 PM,Others,История,1054218,1
Наука,Кино,26-30,9/24/2019 6:30:00 PM,Others,Кино,1054287,4
Наука,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1054472,5
Наука,Политика,26-30,9/24/2019 6:30:00 PM,Others,Политика,1054544,3
Наука,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1054650,5
Наука,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1054777,4
Наука,Сад и дача,26-30,9/24/2019 6:30:00 PM,Others,Сад и дача,1054856,1
Наука,Сделай сам,26-30,9/24/2019 6:30:00 PM,Others,Другие,1054896,1
Общество,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1055272,1
Общество,Деньги,26-30,9/24/2019 6:30:00 PM,Others,Другие,1055334,1
Общество,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1055390,2
Общество,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1055497,6
Общество,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1055565,2
Общество,История,26-30,9/24/2019 6:30:00 PM,Others,История,1055698,2
Общество,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1055896,3
Общество,Психология,26-30,9/24/2019 6:30:00 PM,Others,Другие,1056039,3
Общество,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1056107,1
Общество,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1056221,6
Общество,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1056372,3
Общество,Семья,26-30,9/24/2019 6:30:00 PM,Others,Семья,1056455,1
Общество,Спорт,26-30,9/24/2019 6:30:00 PM,Others,Другие,1056522,1
Общество,Финансы,26-30,9/24/2019 6:30:00 PM,Others,Другие,1056638,1
Отношения,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1056689,1
Отношения,Деньги,26-30,9/24/2019 6:30:00 PM,Others,Другие,1056745,2
Отношения,Еда,26-30,9/24/2019 6:30:00 PM,Others,Другие,1056836,1
Отношения,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1056964,2
Отношения,Интерьеры,26-30,9/24/2019 6:30:00 PM,Others,Другие,1057039,2
Отношения,Одежда,26-30,9/24/2019 6:30:00 PM,Others,Одежда,1057327,1
Отношения,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1057401,4
Отношения,Политика,26-30,9/24/2019 6:30:00 PM,Others,Политика,1057472,1
Отношения,Психология,26-30,9/24/2019 6:30:00 PM,Others,Другие,1057533,1
Отношения,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1057583,3
Отношения,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1057715,1
Отношения,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1057917,2
Отношения,Семья,26-30,9/24/2019 6:30:00 PM,Others,Семья,1057988,1
Отношения,Строительство,26-30,9/24/2019 6:30:00 PM,Others,Другие,1058087,1
Подборки,Деньги,26-30,9/24/2019 6:30:00 PM,Others,Другие,1058289,1
Подборки,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1058327,1
Подборки,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1058497,4
Подборки,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1058606,1
Подборки,Кино,26-30,9/24/2019 6:30:00 PM,Others,Кино,1058719,1
Подборки,Одежда,26-30,9/24/2019 6:30:00 PM,Others,Одежда,1058835,3
Подборки,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1058916,2
Подборки,Политика,26-30,9/24/2019 6:30:00 PM,Others,Политика,1058987,1
Подборки,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1059076,2
Подборки,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1059210,1
Подборки,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1059384,1
Подборки,Спорт,26-30,9/24/2019 6:30:00 PM,Others,Другие,1059507,1
Подборки,Строительство,26-30,9/24/2019 6:30:00 PM,Others,Другие,1059560,1
Полезные советы,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1059686,2
Полезные советы,Деньги,26-30,9/24/2019 6:30:00 PM,Others,Другие,1059756,3
Полезные советы,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1059822,1
Полезные советы,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1059931,1
Полезные советы,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1059998,2
Полезные советы,Кино,26-30,9/24/2019 6:30:00 PM,Others,Кино,1060194,1
Полезные советы,Одежда,26-30,9/24/2019 6:30:00 PM,Others,Одежда,1060279,1
Полезные советы,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1060356,2
Полезные советы,Психология,26-30,9/24/2019 6:30:00 PM,Others,Другие,1060448,1
Полезные советы,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1060505,6
Полезные советы,Ремонт,26-30,9/24/2019 6:30:00 PM,Others,Другие,1060576,1
Полезные советы,Сделай сам,26-30,9/24/2019 6:30:00 PM,Others,Другие,1060746,1
Полезные советы,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1060809,3
Психология,Еда,26-30,9/24/2019 6:30:00 PM,Others,Другие,1061222,1
Психология,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1061312,3
Психология,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1061394,1
Психология,Политика,26-30,9/24/2019 6:30:00 PM,Others,Политика,1061654,1
Психология,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1061807,2
Психология,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1061923,1
Психология,Семья,26-30,9/24/2019 6:30:00 PM,Others,Семья,1061986,2
Психология,Спорт,26-30,9/24/2019 6:30:00 PM,Others,Другие,1062041,1
Психология,Строительство,26-30,9/24/2019 6:30:00 PM,Others,Другие,1062083,1
Путешествия,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1062162,1
Путешествия,Деньги,26-30,9/24/2019 6:30:00 PM,Others,Другие,1062218,1
Путешествия,Еда,26-30,9/24/2019 6:30:00 PM,Others,Другие,1062332,1
Путешествия,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1062386,1
Путешествия,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1062432,1
Путешествия,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1062512,2
Путешествия,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1062898,4
Путешествия,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1063022,3
Путешествия,Семья,26-30,9/24/2019 6:30:00 PM,Others,Семья,1063242,1
Путешествия,Финансы,26-30,9/24/2019 6:30:00 PM,Others,Другие,1063373,1
Рассказы,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1063406,1
Рассказы,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1063695,1
Рассказы,История,26-30,9/24/2019 6:30:00 PM,Others,История,1063748,1
Рассказы,Кино,26-30,9/24/2019 6:30:00 PM,Others,Кино,1063803,1
Рассказы,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1064040,10
Рассказы,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1064168,1
Рассказы,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1064304,2
Россия,Авто,26-30,9/24/2019 6:30:00 PM,Others,Авто,1064525,4
Россия,Деньги,26-30,9/24/2019 6:30:00 PM,Others,Другие,1064597,1
Россия,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1064642,2
Россия,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1064706,1
Россия,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1064758,1
Россия,История,26-30,9/24/2019 6:30:00 PM,Others,История,1064931,1
Россия,Кино,26-30,9/24/2019 6:30:00 PM,Others,Кино,1065000,3
Россия,Музыка,26-30,9/24/2019 6:30:00 PM,Others,Другие,1065065,1
Россия,Одежда,26-30,9/24/2019 6:30:00 PM,Others,Одежда,1065120,1
Россия,Полезные советы,26-30,9/24/2019 6:30:00 PM,Others,Полезные советы,1065176,2
Россия,Путешествия,26-30,9/24/2019 6:30:00 PM,Others,Путешествия,1065306,1
Россия,Россия,26-30,9/24/2019 6:30:00 PM,Others,Россия,1065421,4
Россия,Семейные отношения,26-30,9/24/2019 6:30:00 PM,Others,Семейные отношения,1065563,1
Россия,Семья,26-30,9/24/2019 6:30:00 PM,Others,Семья,1065645,2
Россия,Спорт,26-30,9/24/2019 6:30:00 PM,Others,Другие,1065701,1
Россия,Строительство,26-30,9/24/2019 6:30:00 PM,Others,Другие,1065766,1
Семья,Дети,26-30,9/24/2019 6:30:00 PM,Others,Дети,1065993,1
Семья,Еда,26-30,9/24/2019 6:30:00 PM,Others,Другие,1066053,2
Семья,Здоровье,26-30,9/24/2019 6:30:00 PM,Others,Здоровье,1066123,1
Семья,Знаменитости,26-30,9/24/2019 6:30:00 PM,Others,Знаменитости,1066174,3
Семья,Интерьеры,26-30,9/24/2019 6:30:00 PM,Others,Другие,1066234,2
Семья,Искусство,26-30,9/24/2019 6:30:00 PM,Others,Искусство,1066290,1
Семья,История,26-30,9/24/2019 6:30:00 PM,Others,История,1066343,2
